./tflearnModels/bestModels//best_ImageNetInceptionV2_hsa:5340_RMSprop_0.01_207739
Threshold	Accuracy	F-Score	Precision	Recall	TP	FP	TN	FN
0.8209999999999998	0.7782608695652173	0.7649769585253458	0.8469387755102041	0.6974789915966386	83	15	96	36
0.8199999999999998	0.782608695652174	0.7706422018348624	0.8484848484848485	0.7058823529411765	84	15	96	35
0.8189999999999998	0.782608695652174	0.7706422018348624	0.8484848484848485	0.7058823529411765	84	15	96	35
0.8179999999999998	0.782608695652174	0.7706422018348624	0.8484848484848485	0.7058823529411765	84	15	96	35
0.8169999999999998	0.782608695652174	0.7706422018348624	0.8484848484848485	0.7058823529411765	84	15	96	35
0.8159999999999998	0.7913043478260869	0.7818181818181817	0.8514851485148515	0.7226890756302521	86	15	96	33
0.8149999999999998	0.7913043478260869	0.7818181818181817	0.8514851485148515	0.7226890756302521	86	15	96	33
0.8139999999999998	0.7869565217391304	0.7782805429864253	0.8431372549019608	0.7226890756302521	86	16	95	33
0.8129999999999998	0.7869565217391304	0.7782805429864253	0.8431372549019608	0.7226890756302521	86	16	95	33
0.8119999999999998	0.7869565217391304	0.7782805429864253	0.8431372549019608	0.7226890756302521	86	16	95	33
0.8109999999999998	0.7913043478260869	0.7837837837837838	0.8446601941747572	0.7310924369747899	87	16	95	32
0.8099999999999998	0.7913043478260869	0.7837837837837838	0.8446601941747572	0.7310924369747899	87	16	95	32
0.8089999999999998	0.7913043478260869	0.7837837837837838	0.8446601941747572	0.7310924369747899	87	16	95	32
0.8079999999999998	0.7913043478260869	0.7837837837837838	0.8446601941747572	0.7310924369747899	87	16	95	32
0.8069999999999998	0.7913043478260869	0.7837837837837838	0.8446601941747572	0.7310924369747899	87	16	95	32
0.8059999999999998	0.7913043478260869	0.7857142857142857	0.8380952380952381	0.7394957983193278	88	17	94	31
0.8049999999999998	0.7913043478260869	0.7857142857142857	0.8380952380952381	0.7394957983193278	88	17	94	31
0.8039999999999998	0.7913043478260869	0.7857142857142857	0.8380952380952381	0.7394957983193278	88	17	94	31
0.8029999999999998	0.7913043478260869	0.7857142857142857	0.8380952380952381	0.7394957983193278	88	17	94	31
0.8019999999999998	0.7913043478260869	0.7857142857142857	0.8380952380952381	0.7394957983193278	88	17	94	31
0.8009999999999998	0.7913043478260869	0.7857142857142857	0.8380952380952381	0.7394957983193278	88	17	94	31
0.7999999999999998	0.7913043478260869	0.7857142857142857	0.8380952380952381	0.7394957983193278	88	17	94	31
0.7989999999999998	0.7913043478260869	0.7857142857142857	0.8380952380952381	0.7394957983193278	88	17	94	31
0.7979999999999998	0.7913043478260869	0.7857142857142857	0.8380952380952381	0.7394957983193278	88	17	94	31
0.7969999999999998	0.7913043478260869	0.7857142857142857	0.8380952380952381	0.7394957983193278	88	17	94	31
0.7959999999999998	0.7913043478260869	0.7857142857142857	0.8380952380952381	0.7394957983193278	88	17	94	31
0.7949999999999998	0.7913043478260869	0.7876106194690267	0.8317757009345794	0.7478991596638656	89	18	93	30
0.7939999999999998	0.7913043478260869	0.7876106194690267	0.8317757009345794	0.7478991596638656	89	18	93	30
0.7929999999999998	0.7913043478260869	0.7876106194690267	0.8317757009345794	0.7478991596638656	89	18	93	30
0.7919999999999998	0.7913043478260869	0.7876106194690267	0.8317757009345794	0.7478991596638656	89	18	93	30
0.7909999999999998	0.7913043478260869	0.7876106194690267	0.8317757009345794	0.7478991596638656	89	18	93	30
0.7899999999999998	0.7913043478260869	0.7876106194690267	0.8317757009345794	0.7478991596638656	89	18	93	30
0.7889999999999998	0.7913043478260869	0.7876106194690267	0.8317757009345794	0.7478991596638656	89	18	93	30
0.7879999999999998	0.7956521739130434	0.7929515418502202	0.8333333333333334	0.7563025210084033	90	18	93	29
0.7869999999999998	0.8	0.7982456140350875	0.8348623853211009	0.7647058823529411	91	18	93	28
0.7859999999999998	0.8	0.7982456140350875	0.8348623853211009	0.7647058823529411	91	18	93	28
0.7849999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7839999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7829999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7819999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7809999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7799999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7789999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7779999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7769999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7759999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7749999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7739999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7729999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7719999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7709999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7699999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7689999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7679999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7669999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7659999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7649999999999998	0.8043478260869565	0.8034934497816594	0.8363636363636363	0.773109243697479	92	18	93	27
0.7639999999999998	0.8	0.8	0.8288288288288288	0.773109243697479	92	19	92	27
0.7629999999999998	0.8	0.8	0.8288288288288288	0.773109243697479	92	19	92	27
0.7619999999999998	0.8	0.8	0.8288288288288288	0.773109243697479	92	19	92	27
0.7609999999999998	0.8	0.8	0.8288288288288288	0.773109243697479	92	19	92	27
0.7599999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7589999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7579999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7569999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7559999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7549999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7539999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7529999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7519999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7509999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7499999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7489999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7479999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7469999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7459999999999998	0.7956521739130434	0.7965367965367964	0.8214285714285714	0.773109243697479	92	20	91	27
0.7449999999999998	0.7913043478260869	0.7931034482758621	0.8141592920353983	0.773109243697479	92	21	90	27
0.7439999999999998	0.7913043478260869	0.7931034482758621	0.8141592920353983	0.773109243697479	92	21	90	27
0.7429999999999998	0.7913043478260869	0.7931034482758621	0.8141592920353983	0.773109243697479	92	21	90	27
0.7419999999999998	0.7913043478260869	0.7931034482758621	0.8141592920353983	0.773109243697479	92	21	90	27
0.7409999999999998	0.7913043478260869	0.7931034482758621	0.8141592920353983	0.773109243697479	92	21	90	27
0.7399999999999998	0.7913043478260869	0.7931034482758621	0.8141592920353983	0.773109243697479	92	21	90	27
0.7389999999999998	0.7913043478260869	0.7931034482758621	0.8141592920353983	0.773109243697479	92	21	90	27
0.7379999999999998	0.7913043478260869	0.7931034482758621	0.8141592920353983	0.773109243697479	92	21	90	27
0.7369999999999998	0.7913043478260869	0.7931034482758621	0.8141592920353983	0.773109243697479	92	21	90	27
0.7359999999999998	0.7913043478260869	0.7948717948717948	0.808695652173913	0.7815126050420168	93	22	89	26
0.7349999999999998	0.7913043478260869	0.7948717948717948	0.808695652173913	0.7815126050420168	93	22	89	26
0.7339999999999998	0.7913043478260869	0.7948717948717948	0.808695652173913	0.7815126050420168	93	22	89	26
0.7329999999999998	0.7913043478260869	0.7948717948717948	0.808695652173913	0.7815126050420168	93	22	89	26
0.7319999999999998	0.7913043478260869	0.7948717948717948	0.808695652173913	0.7815126050420168	93	22	89	26
0.7309999999999998	0.7913043478260869	0.7948717948717948	0.808695652173913	0.7815126050420168	93	22	89	26
0.7299999999999998	0.7913043478260869	0.7948717948717948	0.808695652173913	0.7815126050420168	93	22	89	26
0.7289999999999998	0.7913043478260869	0.7948717948717948	0.808695652173913	0.7815126050420168	93	22	89	26
0.7279999999999998	0.7869565217391304	0.7914893617021276	0.8017241379310345	0.7815126050420168	93	23	88	26
0.7269999999999998	0.7869565217391304	0.7914893617021276	0.8017241379310345	0.7815126050420168	93	23	88	26
0.7259999999999998	0.7869565217391304	0.7914893617021276	0.8017241379310345	0.7815126050420168	93	23	88	26
0.7249999999999998	0.7869565217391304	0.7914893617021276	0.8017241379310345	0.7815126050420168	93	23	88	26
0.7239999999999998	0.7869565217391304	0.7914893617021276	0.8017241379310345	0.7815126050420168	93	23	88	26
0.7229999999999998	0.7869565217391304	0.7914893617021276	0.8017241379310345	0.7815126050420168	93	23	88	26
