./tflearnModels/bestModels//best_ImageNetInceptionV2_hsa:6331_momentum_0.01_208010
Threshold	Accuracy	F-Score	Precision	Recall	TP	FP	TN	FN
0.8969999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8959999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8949999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8939999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8929999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8919999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8909999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8899999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8889999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8879999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8869999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8859999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8849999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8839999999999999	0.9179487179487179	0.9389312977099237	0.9919354838709677	0.8913043478260869	123	1	56	15
0.8829999999999999	0.9179487179487179	0.9389312977099237	0.9919354838709677	0.8913043478260869	123	1	56	15
0.8819999999999999	0.9179487179487179	0.9389312977099237	0.9919354838709677	0.8913043478260869	123	1	56	15
0.8809999999999999	0.9179487179487179	0.9389312977099237	0.9919354838709677	0.8913043478260869	123	1	56	15
0.8799999999999999	0.9179487179487179	0.9389312977099237	0.9919354838709677	0.8913043478260869	123	1	56	15
0.8789999999999999	0.9179487179487179	0.9389312977099237	0.9919354838709677	0.8913043478260869	123	1	56	15
0.8779999999999999	0.9230769230769231	0.9429657794676806	0.992	0.8985507246376812	124	1	56	14
0.8769999999999999	0.9230769230769231	0.9429657794676806	0.992	0.8985507246376812	124	1	56	14
0.8759999999999999	0.9230769230769231	0.9429657794676806	0.992	0.8985507246376812	124	1	56	14
0.8749999999999999	0.9230769230769231	0.9429657794676806	0.992	0.8985507246376812	124	1	56	14
0.8739999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8729999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8719999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8709999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8699999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8689999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8679999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8669999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8659999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8649999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8639999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8629999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8619999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8609999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8599999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8589999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8579999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8569999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8559999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8549999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8539999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8529999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8519999999999999	0.9179487179487179	0.9393939393939393	0.9841269841269841	0.8985507246376812	124	2	55	14
0.8509999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8499999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8489999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8479999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8469999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8459999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8449999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8439999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8429999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8419999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8409999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8399999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8389999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8379999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8369999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8359999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8349999999999999	0.9128205128205128	0.9358490566037736	0.9763779527559056	0.8985507246376812	124	3	54	14
0.8339999999999999	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8329999999999999	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8319999999999999	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8309999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8299999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8289999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8279999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8269999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8259999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8249999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8239999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8229999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8219999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8209999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8199999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8189999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8179999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8169999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8159999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8149999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8139999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8129999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8119999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8109999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8099999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8089999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8079999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8069999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8059999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8049999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8039999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8029999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8019999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.8009999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.7999999999999998	0.9076923076923077	0.9323308270676692	0.96875	0.8985507246376812	124	4	53	14
0.7989999999999998	0.9128205128205128	0.9363295880149812	0.9689922480620154	0.9057971014492754	125	4	53	13
0.7979999999999998	0.9128205128205128	0.9363295880149812	0.9689922480620154	0.9057971014492754	125	4	53	13
0.7969999999999998	0.9128205128205128	0.9363295880149812	0.9689922480620154	0.9057971014492754	125	4	53	13
0.7959999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7949999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7939999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7929999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7919999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7909999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7899999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7889999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7879999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7869999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7859999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7849999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7839999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7829999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7819999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7809999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7799999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7789999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7779999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7769999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7759999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7749999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7739999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7729999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7719999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7709999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7699999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7689999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7679999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7669999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7659999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7649999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7639999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7629999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7619999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7609999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7599999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7589999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7579999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7569999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7559999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7549999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7539999999999998	0.9179487179487179	0.9402985074626865	0.9692307692307692	0.9130434782608695	126	4	53	12
0.7529999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7519999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7509999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7499999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7489999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7479999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7469999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7459999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7449999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7439999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7429999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7419999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7409999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7399999999999998	0.9230769230769231	0.9442379182156133	0.9694656488549618	0.9202898550724637	127	4	53	11
0.7389999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7379999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7369999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7359999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7349999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7339999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7329999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7319999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7309999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7299999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7289999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7279999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7269999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7259999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7249999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7239999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7229999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7219999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
0.7209999999999998	0.9282051282051282	0.9481481481481481	0.9696969696969697	0.927536231884058	128	4	53	10
